#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
     59        59      15       2714.89        232.90     627244.62      0.31380      1.36244     1.0000     0.2100     0.2100
     60        60       3        618.13        226.02    1034315.84      0.15654     -0.70949     1.0000     0.7300     0.7300
     60        60       6        603.00        226.02     783517.21      0.23129      0.49517     1.0000     0.4600     0.4600
     60        60       9        585.58        226.02     897246.88      0.98247     -0.16000     1.0000     0.6300     0.6300
     60        60      12        557.95        226.02     898138.70      0.58606     -0.21085     1.0000     0.6600     0.6600
     60        60      15        556.41        226.02     889284.02      0.40987     -0.16008     1.0000     0.6600     0.6600
     61        61       3        267.39        144.92    1236439.47      0.09281     -1.67337     1.0000     0.9100     0.9100
     61        61       6        259.28        144.92     903342.71      1.13952     -0.24290     1.0000     0.6700     0.6700
     61        61       9        201.46        144.92    1001227.15      0.08712     -0.92628     1.0000     0.8200     0.8200
     61        61      12        200.01        144.92     898618.60      0.18061     -0.28195     1.0000     0.5800     0.5800
     61        61      15        238.01        144.92     949637.41      0.10430     -0.71856     1.0000     0.7700     0.7700
     62        62       3        628.61        135.11     930424.62      0.47565     -0.25383     1.0000     0.7000     0.7000
     62        62       6        575.66        135.11     996405.99      0.77654     -0.68881     1.0000     0.7000     0.7000
     62        62       9        599.32        135.11     966555.25      0.82476     -0.60909     1.0000     0.6300     0.6300
     62        62      12        573.93        135.11     994483.25      0.25048     -0.88410     1.0000     0.7900     0.7900
     62        62      15        618.68        135.11     939352.68      0.35580     -0.52962     1.0000     0.5900     0.5900
     63        63       3       1054.24        166.22     729679.08      0.50154      0.67318     1.0000     0.4600     0.4600
     63        63       6       1015.62        166.22     933662.53      0.27805     -0.26435     1.0000     0.6300     0.6300
     63        63       9       1002.28        166.22     785287.45      0.75528      0.63943     1.0000     0.4000     0.4000
     63        63      12       1022.04        166.22     906608.24      0.37631     -0.15134     1.0000     0.6000     0.6000
     63        63      15       1041.65        166.22     854768.48      0.13950      0.23955     1.0000     0.5100     0.5100
     64        64       3       1040.22        190.69     936519.20      0.87266     -0.22083     1.0000     0.6600     0.6600
     64        64       6       1056.14        190.69     831331.39      0.67131      0.29649     1.0000     0.5400     0.5400
     64        64       9       1048.17        190.69     832316.95      0.36567      0.33913     1.0000     0.4900     0.4900
     64        64      12       1051.55        190.69     854532.81      0.06383      0.22076     1.0000     0.4600     0.4600
     64        64      15       1030.66        190.69     831619.76      0.26838      0.42041     1.0000     0.4500     0.4500
     65        65       3        860.19        191.14     419327.39      1.63655      2.01039     1.0000     0.1400     0.1400
     65        65       6        835.68        191.14     914038.48      1.38517     -0.19329     1.0000     0.6500     0.6500
     65        65       9        840.87        191.14     744837.97      1.75152      0.86306     1.0000     0.3300     0.3300
     65        65      12        789.14        191.14    1029674.92      1.16650     -1.08430     1.0000     0.8100     0.8100
     65        65      15        787.10        191.14     973983.77      0.94672     -0.74733     1.0000     0.7500     0.7500
     66        66       3       1468.30        273.19     629866.26      0.57947      1.03788     1.0000     0.3800     0.3800
     66        66       6       1363.31        273.19     552639.30      0.22710      1.74967     1.0000     0.1500     0.1500
     66        66       9       1286.29        273.19     694896.53      0.35464      1.18116     1.0000     0.2400     0.2400
     66        66      12       1360.74        273.19     790024.96      0.08463      0.54336     1.0000     0.3800     0.3800
     66        66      15       1406.71        273.19     803601.02      0.21150      0.48546     1.0000     0.3200     0.3200
     67        67       3       1906.76         22.32     642556.72      0.17048      0.87174     1.0000     0.4200     0.4200
     67        67       6       1771.14         22.32     605529.56      1.37001      1.32131     1.0000     0.2100     0.2100
     67        67       9       1678.88         22.32     540668.68      2.09257      2.05057     1.0000     0.0800     0.0800
     67        67      12       1620.40         22.32     673006.10      1.81200      1.30779     1.0000     0.2400     0.2400
     67        67      15       1616.69         22.32     697736.15      1.31100      1.22833     1.0000     0.1800     0.1800
     68        68       3        533.18         92.22    1135786.19      0.77055     -1.17392     1.0000     0.8100     0.8100
     68        68       6        479.79         92.22    1151967.88      0.08325     -1.60490     1.0000     0.8700     0.8700
     68        68       9        530.51         92.22    1071243.24      0.22283     -1.31441     1.0000     0.8300     0.8300
     68        68      12        532.30         92.22    1017024.52      0.12331     -1.07623     1.0000     0.8300     0.8300
     68        68      15        545.48         92.22    1053797.73      0.45215     -1.46948     1.0000     0.9100     0.9100
     69        69       3       1635.52         51.39      93514.11      1.43187      3.40518     1.0000     0.0000     0.0000
     69        69       6       1621.05         51.39     236320.65      2.25219      3.50096     1.0000     0.0000     0.0000
     69        69       9       1607.79         51.39     668841.46      1.88370      1.19641     1.0000     0.3700     0.3700
     69        69      12       1593.21         51.39     723096.11      1.67879      0.93424     1.0000     0.2800     0.2800
     69        69      15       1543.66         51.39     700730.45      1.29242      1.20391     1.0000     0.2000     0.2000
     70        70       3       1259.90        246.54     328095.88      0.83606      2.39759     1.0000     0.1100     0.1100
     70        70       6       1215.02        246.54     703476.06      0.27648      0.96643     1.0000     0.2900     0.2900
     70        70       9       1255.46        246.54     901227.66      0.06383     -0.14684     1.0000     0.6100     0.6100
     70        70      12       1250.77        246.54     837356.21      0.72933      0.29571     1.0000     0.4000     0.4000
     70        70      15       1226.87        246.54     787261.96      1.32428      0.71786     1.0000     0.3700     0.3700
